State,Year,CVD_DALY,CVD_DALY_LL,CVD_DALY_UL,CVD_YLD,CVD_YLD_LL,CVD_YLD_UL,CVD_YLL,CVD_YLL_LL,CVD_YLL_UL,CVD_Death,Death_LL,Death_UL,CVD_Prevalence,CVD_Prev_LL,CVD_Prev_UL,CVD_Incidence,CVD_Inci_LL,CVD_Inci_UL,Stroke_DALY,Stroke_DALY_UL,Stroke_DALY_LL,Stroke_YLD,Stroke_YLD_LL,Stroke_YLD_UL,Stroke_YLL,Stroke_YLL_LL,Stroke_YLL_UL,Stroke_Death,Stroke_Death_LL,Stroke_Death_UL,Stroke_Incidence,Stroke_Inci_LL,Stroke_Inci_UL,Stroke_Prevalence,Stroke_Preva_LL,Stroke_Preva_UL
Delhi,1990,3746.11,3125.7,4468.8,146.31,106.27,187.75,3599.8,2987.82,4327.96,121,101.93,143.51,2732.28,2528.47,2937.03,341.29,312.98,370.36,743.72,614.2,930.87,66.51,48.07,85.54,677.22,550.38,854.55,24.79,20.21,31.79,55.95,49.88,62.74,448.95,397.2,500.08
Delhi,1991,3804.75,3197.11,4486.08,146.36,105.7,187.7,3658.39,3051.43,4345.39,123.27,103.39,145.62,2747.26,2543.38,2955.97,348.42,319.9,377.49,754.24,633.5,911.79,66.19,47.27,84.49,688.05,568.83,850.14,25.26,20.81,31.64,55.81,49.9,62.49,444.36,399.16,492.37
Delhi,1992,3847.61,3264.12,4553.48,146.33,105.64,187.56,3701.28,3128.45,4406.1,124.83,106.54,147.7,2764.68,2566.73,2966.21,354.57,326.23,383.96,760.77,638.62,946.88,65.72,46.68,84.11,695.05,577.52,879.23,25.55,21.02,32.64,55.57,49.92,62.1,441.22,396.31,485.53
Delhi,1993,3851.4,3267,4619.98,146.4,106.38,189.48,3705,3111.37,4459.5,125.3,107,149.01,2782.05,2581.9,2983.5,359.68,331.17,389.57,752.87,637.06,921.38,65.43,47.38,84.74,687.44,572.26,855.13,25.35,21.26,31.3,55.24,49.68,61.66,439.04,396.42,482.59
Delhi,1994,3824.25,3242.64,4489.21,146.71,106.24,187.93,3677.54,3096.95,4333.72,124.34,106.26,144.73,2799.71,2600.97,3003.06,363.55,335.07,393.96,742.79,625.55,922.96,65.27,47.46,83.65,677.52,560.67,858.49,24.99,20.75,31.83,54.87,49.26,61.22,437.76,396.89,480.93
Delhi,1995,3721.58,3132.51,4359.33,147.17,106.47,189.63,3574.41,2995.01,4231.06,121.24,102.08,141.35,2817.38,2615.81,3022.67,365.97,337.68,397.43,725.04,609.04,884.67,65.24,47.16,83.71,659.79,544.5,819.29,24.44,20.39,30.55,54.48,48.75,60.9,437,393.27,479.32
Delhi,1996,3718.13,3185.2,4352.55,147.79,106.73,190.16,3570.34,3034.68,4195.01,121.6,105.19,141.75,2836.5,2640.36,3048.28,366.58,338.23,397.4,722.61,619.91,872.26,65.37,47.21,83.91,657.24,556.48,806.56,24.45,20.74,30.22,53.93,48.42,60.05,438.02,395.08,480.7
Delhi,1997,3817.99,3303.94,4436.41,148.31,106.55,191.87,3669.68,3144.99,4278.83,125.72,108.8,145.28,2852.15,2658.59,3048.69,365.76,337.35,396.69,740.21,627.2,891.27,65.53,47.5,84.05,674.68,564.11,828.36,25.26,21.16,31.04,53.16,47.77,59.23,437.78,393.51,483.42
Delhi,1998,3818.75,3319.92,4361.49,148.69,107.24,191.84,3670.06,3182.04,4227.64,126.44,110.61,146.31,2868.97,2668.7,3080.72,364.55,335.55,394.71,741.01,632.07,913.47,65.6,46.54,85.01,675.41,563.55,845.15,25.48,21.56,31.65,52.34,46.95,58.27,438.99,391.83,487.7
Delhi,1999,3763.72,3322.5,4269.19,149.36,107.83,193.21,3614.36,3179.56,4112.15,123.89,110.27,139.73,2890.14,2689.39,3103.83,364.44,334.62,394.76,726.57,634.12,861.93,65.8,47.01,85.07,660.77,574.32,798.8,24.9,21.55,30.42,51.7,46.36,57.63,440.16,393.11,490.5
Delhi,2000,3769.97,3345.14,4268.17,150.53,109.54,194.75,3619.44,3192.52,4102.36,124.96,111.28,142.26,2919.8,2714.62,3129.16,366.65,336.05,396.78,724.17,634.23,851.37,66.2,47.97,85.04,657.97,570.45,785.35,24.99,21.7,30.16,51.44,46.13,57.5,441.94,393.85,495.23
Delhi,2001,3816.6,3417.8,4302.77,152.1,109.87,196.67,3664.5,3261.87,4155.72,128.09,115.19,145.32,2962.31,2751.65,3176.67,373.48,343.53,404.5,729.78,643.97,875.97,66.62,48.16,86.04,663.16,581.56,806.23,25.48,22.29,31.17,51.43,46.16,57.36,445.02,396.52,494.56
Delhi,2002,3843.86,3490.93,4269.01,154.01,110.92,199.79,3689.86,3347.28,4116.76,130.17,118.75,145.21,3016.25,2803.71,3237.73,385.22,354.92,417.74,730,651.5,852.27,67.18,47.9,86.36,662.81,585,782.11,25.68,22.7,30.33,51.43,46.16,57.24,448.36,401.13,494.95
Delhi,2003,3813.59,3502.22,4246.9,156.33,111.87,203.62,3657.26,3339.46,4087,129.92,119.44,146.26,3080.4,2866.97,3294.23,399.52,368.5,432.71,721.23,646.12,833.79,67.8,48.31,87.84,653.43,581.26,761.33,25.45,22.56,30.03,51.52,46.19,57.27,452.08,406.71,497.35
Delhi,2004,3672.02,3397.29,4048.45,158.8,115.69,204.57,3513.23,3236.96,3897.75,125.33,115.25,139.25,3151.43,2938.92,3372.62,414.08,381.6,448.91,692.93,626.43,796.06,68.45,49.12,87.06,624.48,560.35,723.6,24.44,21.79,28.89,51.78,46.27,57.56,457.31,412.55,502.61
Delhi,2005,3528.47,3248.06,3891.67,161.74,117.41,207.7,3366.73,3092.56,3736.21,122.83,112.71,136.56,3225.66,3012.63,3444.27,425.99,392.33,461.89,673.4,607.79,772.37,69.31,49.49,89.28,604.08,542.77,702.51,24.17,21.61,28.4,52.27,46.64,58.11,462.5,416.5,506.37
Delhi,2006,3705.76,3415.09,4081.6,164.96,118.68,213.44,3540.8,3251.6,3918.87,131.05,120.05,145.78,3306.3,3091.79,3526.71,433.53,399.85,470.17,696.43,629.01,797.7,70.32,50.17,89.86,626.11,563.57,731.84,25.32,22.64,30.07,52.77,47.2,58.63,469.78,423.04,518.13
